UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
90,58.0-,Fmle,Germany,$38474.000,False,True,job:Waiting staff,rURAL,facebook,56,4.0.0,1696,Jokes/Memes,13.0,6042.0.0,9,25.0.0,18.0,61:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Wi-Fi,90
91,46.0-,Mle,xUnited States,$66760.000,True,False,job:waiting staff,rURAL,FACEBOOK,105,19.0.0,1908,Jokes/Memes,9.0,1477.0.0,3,16.0.0,46.0,1:,Afternoon,5.0.0,5.0.:,/Boredom,Tablett,Android,5:00 PM,7.0.0,3.0.0,Atschool,Mobile-Data,91
92,32.0-,Mle,India,$75718.000,True,True,job:students,rURAL,facebook,112,19.0.0,4815,Jokes/Memes,28.0,4960.0.0,7,26.0.0,5.0,89:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,9:00 PM,5.0.0,5.0.0,Commuting,Wi-Fi,92
93,62.0-,Fmle,India,$64629.000,True,False,job:students,rURAL,youtube,155,15.0.0,781,Trends,25.0,2397.0.0,7,28.0.0,31.0,66:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,93
94,18.0-,Mle,xIndia,$65232.000,True,True,job:driver,rURAL,TIKTOK,36,14.0.0,1020,Vlogs,10.0,8301.0.0,4,22.0.0,6.0,32:,Night,3.0.0,7.0.:,/Boredom,Tablett,iOS,9:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,94
95,42.0-,Other,xVietnam,$87169.000,True,True,job:Manager,rURAL,youtube,229,1.0.0,1404,Life Hacks,29.0,8841.0.0,2,18.0.0,27.0,13:,Evening,6.0.0,4.0.:,/Habit,Computer,iOS,2:00 PM,8.0.0,2.0.0,Atwork,Wi-Fi,95
96,24.0-,Other,Pakistan,$70669.000,True,True,job:Students,rURAL,YOUTUBE,27,16.0.0,1427,Jokes/Memes,12.0,6194.0.0,9,22.0.0,25.0,33:,Morning,8.0.0,2.0.:,/Habit,Smrtphone,Android,8:00 AM,10.0.0,0.0.0,Athome,Wi-Fi,96
97,26.0-,Mle,United States,$98021.000,True,True,job:Students,uRBAN,youtube,176,10.0.0,8856,ASMR,14.0,7570.0.0,4,9.0.0,29.0,32:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,iOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,97
98,41.0-,Fmle,xUnited States,$89184.000,True,False,job:Waiting staff,uRBAN,facebook,91,19.0.0,5869,Jokes/Memes,1.0,7730.0.0,8,12.0.0,28.0,56:,Afternoon,5.0.0,5.0.:,/Entertainment,Tablett,Android,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,98
99,18.0-,Mle,xIndia,$67945.000,True,True,job:Engineer,rURAL,FACEBOOK,81,3.0.0,11,ASMR,14.0,1499.0.0,2,19.0.0,16.0,24:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,99
100,61.0-,Fmle,Mexico,$33140.000,False,False,job:waiting staff,uRBAN,FACEBOOK,263,5.0.0,6331,Pranks,14.0,7235.0.0,8,25.0.0,12.0,91:,Evening,6.0.0,4.0.:,/Boredom,Tablett,iOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,100
101,25.0-,Mle,Germany,$34357.000,False,False,job:Engineer,rURAL,tiktok,171,9.0.0,9231,Vlogs,8.0,595.0.0,5,18.0.0,20.0,4:,Afternoon,5.0.0,5.0.:,/Boredom,Tablett,Android,5:00 PM,7.0.0,3.0.0,Atwork,Wi-Fi,101
102,41.0-,Mle,xGermany,$88673.000,True,False,job:waiting staff,rURAL,INSTAGRAM,47,18.0.0,2826,Jokes/Memes,16.0,978.0.0,7,27.0.0,18.0,88:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,102
103,28.0-,Mle,India,$85633.000,True,False,job:engineer,uRBAN,FACEBOOK,210,11.0.0,7465,Jokes/Memes,14.0,730.0.0,7,5.0.0,34.0,23:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Wi-Fi,103
104,34.0-,Fmle,xJapan,$96943.000,True,False,job:Engineer,rURAL,TIKTOK,209,16.0.0,3004,Gming,1.0,56.0.0,9,27.0.0,23.0,29:,Night,3.0.0,7.0.:,/Habit,Tablett,Windows,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,104
105,25.0-,Fmle,India,$98258.000,True,True,job:Driver,uRBAN,FACEBOOK,264,2.0.0,9268,Gming,16.0,2243.0.0,3,2.0.0,45.0,98:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,105
106,52.0-,Mle,Philippines,$32924.000,False,False,job:Labor/worker,rURAL,FACEBOOK,188,12.0.0,7196,Comedy,18.0,5879.0.0,4,7.0.0,27.0,21:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,iOS,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,106
107,52.0-,Fmle,Japan,$89286.000,True,False,job:labor/worker,uRBAN,youtube,44,6.0.0,6721,Jokes/Memes,7.0,1701.0.0,4,27.0.0,49.0,30:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,107
108,50.0-,Mle,Brazil,$94071.000,True,True,job:waiting staff,rURAL,YOUTUBE,91,11.0.0,3089,Pranks,15.0,7229.0.0,5,10.0.0,17.0,90:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,Windows,9:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,108
109,22.0-,Mle,Mexico,$77326.000,True,True,job:artist,rURAL,YOUTUBE,229,8.0.0,1790,Gming,24.0,1286.0.0,6,15.0.0,48.0,20:,Evening,6.0.0,4.0.:,/Entertainment,Computer,Android,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,109
110,59.0-,Mle,Germany,$50651.000,True,True,job:Labor/worker,rURAL,tiktok,167,12.0.0,3037,Jokes/Memes,17.0,8303.0.0,3,25.0.0,21.0,16:,Night,3.0.0,7.0.:,/Procrastination,Tablett,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,110
111,56.0-,Fmle,India,$90202.000,True,False,job:Waiting staff,rURAL,INSTAGRAM,13,2.0.0,7378,Jokes/Memes,19.0,9393.0.0,4,7.0.0,40.0,67:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,iOS,9:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,111
112,58.0-,Fmle,xBrazil,$68777.000,True,False,job:labor/worker,rURAL,INSTAGRAM,176,9.0.0,7599,Pranks,23.0,947.0.0,3,28.0.0,31.0,49:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,112
113,45.0-,Fmle,xVietnam,$36994.000,False,False,job:Labor/worker,rURAL,tiktok,213,15.0.0,4839,Jokes/Memes,13.0,4121.0.0,2,5.0.0,3.0,58:,Evening,6.0.0,4.0.:,/Procrastination,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,113
114,24.0-,Mle,xIndonesia,$87263.000,True,True,job:teacher,rURAL,facebook,203,2.0.0,5873,Jokes/Memes,9.0,6553.0.0,9,15.0.0,17.0,44:,Evening,6.0.0,4.0.:,/Boredom,Computer,Windows,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,114
115,26.0-,Mle,xUnited States,$79634.000,True,False,job:Students,rURAL,TIKTOK,244,1.0.0,3654,Entertainment,24.0,757.0.0,1,20.0.0,26.0,25:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,115
116,25.0-,Mle,Brazil,$30800.000,False,False,job:students,uRBAN,facebook,215,10.0.0,4300,Life Hacks,24.0,5651.0.0,2,28.0.0,23.0,23:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,116
117,29.0-,Fmle,xPhilippines,$57823.000,True,False,job:Cashier,rURAL,TIKTOK,159,2.0.0,9269,Entertainment,15.0,7273.0.0,8,20.0.0,6.0,59:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Wi-Fi,117
118,51.0-,Mle,United States,$83878.000,True,False,job:driver,rURAL,tiktok,168,12.0.0,974,Life Hacks,25.0,3535.0.0,7,15.0.0,28.0,1:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,iOS,2:00 PM,8.0.0,2.0.0,Atwork,Wi-Fi,118
119,50.0-,Other,India,$38708.000,False,True,job:labor/worker,rURAL,TIKTOK,288,8.0.0,7084,Life Hacks,26.0,2293.0.0,1,10.0.0,8.0,97:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,119
120,40.0-,Fmle,Pakistan,$32819.000,False,False,job:engineer,rURAL,instagram,175,5.0.0,5495,Gming,3.0,1104.0.0,5,24.0.0,45.0,15:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,120
121,41.0-,Other,xVietnam,$94905.000,True,True,job:Labor/worker,rURAL,YOUTUBE,77,1.0.0,9492,Life Hacks,24.0,8853.0.0,6,26.0.0,8.0,81:,Night,3.0.0,7.0.:,/Habit,Tablett,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,121
122,54.0-,Other,xBrazil,$83870.000,True,False,job:Labor/worker,rURAL,TIKTOK_,97,15.0.0,3407,Gming,1.0,908.0.0,5,29.0.0,19.0,98:,Night,3.0.0,7.0.:,/Habit,Tablett,iOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,122
123,52.0-,Fmle,xMexico,$29283.000,False,True,job:Artist,uRBAN,instagram,226,6.0.0,5151,Trends,16.0,6539.0.0,4,26.0.0,38.0,81:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,iOS,2:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,123
124,61.0-,Other,India,$50573.000,True,False,job:waiting staff,rURAL,youtube,10,12.0.0,9351,Comedy,8.0,4617.0.0,1,14.0.0,29.0,52:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,Windows,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,124
125,57.0-,Mle,xUnited States,$98707.000,True,True,job:Driver,rURAL,YOUTUBE,144,8.0.0,3130,ASMR,29.0,7069.0.0,7,26.0.0,23.0,58:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,9:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,125
126,39.0-,Fmle,xIndia,$50933.000,True,False,job:Driver,rURAL,TIKTOK,194,13.0.0,105,Gming,23.0,2311.0.0,9,26.0.0,47.0,41:,Evening,6.0.0,4.0.:,/Entertainment,Tablett,Android,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,126
127,44.0-,Fmle,xBrazil,$25774.000,False,True,job:Cashier,rURAL,FACEBOOK,149,19.0.0,7434,Pranks,13.0,789.0.0,6,10.0.0,32.0,44:,Night,3.0.0,7.0.:,/Habit,Computer,iOS,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,127
128,52.0-,Mle,xMexico,$92055.000,True,False,job:labor/worker,rURAL,FACEBOOK,115,1.0.0,7690,Pranks,8.0,171.0.0,3,17.0.0,10.0,4:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Wi-Fi,128
129,18.0-,Other,Philippines,$30983.000,False,True,job:Waiting staff,rURAL,FACEBOOK,142,11.0.0,3568,Vlogs,17.0,7989.0.0,4,21.0.0,27.0,77:,Afternoon,5.0.0,5.0.:,/Entertainment,Smrtphone,Android,5:00 PM,7.0.0,3.0.0,Atschool,Wi-Fi,129
130,52.0-,Fmle,xIndonesia,$38133.000,False,False,job:Students,uRBAN,tiktok,117,1.0.0,4349,Jokes/Memes,22.0,1885.0.0,5,14.0.0,49.0,68:,Evening,6.0.0,4.0.:,/Habit,Tablett,MacOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,130
131,54.0-,Mle,xUnited States,$34939.000,False,True,job:driver,uRBAN,FACEBOOK,187,8.0.0,4391,Vlogs,23.0,8667.0.0,1,2.0.0,1.0,7:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,131
132,64.0-,Mle,Indonesia,$20781.000,False,False,job:Artist,rURAL,INSTAGRAM,155,5.0.0,6812,Life Hacks,14.0,1049.0.0,5,16.0.0,39.0,46:,Night,3.0.0,7.0.:,/Procrastination,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,132
133,31.0-,Fmle,India,$76700.000,True,True,job:Waiting staff,rURAL,INSTAGRAM,83,17.0.0,1182,ASMR,27.0,4129.0.0,1,13.0.0,29.0,9:,Night,3.0.0,7.0.:,/Entertainment,Tablett,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,133
134,20.0-,Mle,xIndia,$47624.000,False,False,job:students,rURAL,INSTAGRAM,117,8.0.0,4645,Vlogs,21.0,1161.0.0,9,27.0.0,45.0,87:,Afternoon,5.0.0,5.0.:,/Entertainment,Smrtphone,Android,5:00 PM,7.0.0,3.0.0,Atschool,Mobile-Data,134
135,18.0-,Fmle,xBrazil,$26823.000,False,True,job:driver,rURAL,INSTAGRAM,131,10.0.0,5874,Entertainment,21.0,815.0.0,7,9.0.0,3.0,33:,Afternoon,5.0.0,5.0.:,/Procrastination,Smrtphone,Windows,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,135
136,22.0-,Fmle,xBrazil,$38489.000,False,False,job:Manager,rURAL,YOUTUBE,26,2.0.0,4395,Life Hacks,7.0,3766.0.0,3,7.0.0,47.0,33:,Evening,6.0.0,4.0.:,/Entertainment,Computer,iOS,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,136
137,43.0-,Fmle,Pakistan,$59961.000,True,True,job:cashier,rURAL,instagram,205,9.0.0,3535,Trends,27.0,8945.0.0,9,16.0.0,37.0,84:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,137
138,31.0-,Fmle,xGermany,$49118.000,False,False,job:Labor/worker,rURAL,FACEBOOK,261,3.0.0,5845,Entertainment,15.0,4661.0.0,2,10.0.0,31.0,4:,Night,3.0.0,7.0.:,/Entertainment,Tablett,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,138
139,56.0-,Mle,Pakistan,$42263.000,False,True,job:Students,rURAL,tiktok,128,18.0.0,5940,Life Hacks,16.0,8653.0.0,7,24.0.0,11.0,65:,Morning,8.0.0,2.0.:,/Boredom,Tablett,Android,8:00 AM,10.0.0,0.0.0,Commuting,Mobile-Data,139
140,44.0-,Mle,India,$33565.000,False,False,job:Students,rURAL,facebook,171,7.0.0,6476,Life Hacks,19.0,3239.0.0,9,22.0.0,22.0,34:,Afternoon,5.0.0,5.0.:,/Procrastination,Computer,Windows,5:00 PM,7.0.0,3.0.0,Atschool,Wi-Fi,140
141,26.0-,Fmle,India,$40354.000,False,True,job:Students,rURAL,INSTAGRAM,207,15.0.0,1775,Jokes/Memes,6.0,8272.0.0,6,9.0.0,18.0,91:,Afternoon,5.0.0,5.0.:,/Habit,Tablett,iOS,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,141
142,32.0-,Mle,India,$62951.000,True,True,job:Engineer,uRBAN,youtube,54,18.0.0,8284,Gming,23.0,2804.0.0,5,22.0.0,35.0,85:,Evening,6.0.0,4.0.:,/Procrastination,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,142
143,32.0-,Fmle,Pakistan,$43648.000,False,True,job:Engineer,rURAL,INSTAGRAM,188,3.0.0,447,Life Hacks,1.0,8031.0.0,7,23.0.0,6.0,88:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,143
144,43.0-,Fmle,xMexico,$70729.000,True,True,job:engineer,uRBAN,TIKTOK,53,14.0.0,109,Pranks,12.0,869.0.0,6,7.0.0,3.0,79:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,144
145,59.0-,Mle,xMexico,$61971.000,True,False,job:waiting staff,rURAL,FACEBOOK,280,2.0.0,3240,Life Hacks,18.0,5526.0.0,5,16.0.0,5.0,99:,Morning,8.0.0,2.0.:,/Entertainment,Smrtphone,Android,8:00 AM,10.0.0,0.0.0,Atwork,Mobile-Data,145
146,30.0-,Other,xIndia,$38658.000,False,True,job:engineer,rURAL,TIKTOK,87,14.0.0,5932,Life Hacks,16.0,7741.0.0,2,9.0.0,9.0,64:,Evening,6.0.0,4.0.:,/Habit,Tablett,iOS,2:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,146
147,49.0-,Mle,Vietnam,$41253.000,False,False,job:waiting staff,rURAL,TIKTOK,187,11.0.0,4054,Life Hacks,12.0,4694.0.0,8,27.0.0,28.0,25:,Night,3.0.0,7.0.:,/Procrastination,Smrtphone,iOS,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,147
148,56.0-,Mle,xGermany,$84166.000,True,False,job:Labor/worker,uRBAN,TIKTOK,12,16.0.0,4538,Jokes/Memes,20.0,8998.0.0,7,24.0.0,19.0,55:,Morning,8.0.0,2.0.:,/Procrastination,Smrtphone,Android,8:00 AM,10.0.0,0.0.0,Athome,Wi-Fi,148
149,49.0-,Other,xMexico,$68563.000,True,False,job:Engineer,rURAL,facebook,223,8.0.0,6362,Vlogs,13.0,1934.0.0,6,29.0.0,28.0,9:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,iOS,2:00 PM,8.0.0,2.0.0,Athome,Wi-Fi,149
150,21.0-,Mle,xJapan,$46390.000,False,False,job:Cashier,rURAL,INSTAGRAM,83,7.0.0,1246,Trends,8.0,5172.0.0,5,17.0.0,27.0,17:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,iOS,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,150
151,47.0-,Other,United States,$71578.000,True,False,job:artist,uRBAN,TIKTOK,60,11.0.0,2721,Entertainment,27.0,703.0.0,5,20.0.0,13.0,21:,Afternoon,5.0.0,5.0.:,/Habit,Smrtphone,Android,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,151
152,54.0-,Mle,xIndia,$99025.000,True,True,job:Driver,rURAL,facebook,76,3.0.0,8470,Gming,29.0,2523.0.0,9,7.0.0,38.0,60:,Night,3.0.0,7.0.:,/Habit,Tablett,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,152
153,40.0-,Mle,India,$52658.000,True,False,job:students,rURAL,YOUTUBE,102,17.0.0,7742,Life Hacks_,26.0,2639.0.0,1,11.0.0,43.0,13:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,Windows,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,153
154,56.0-,Other,India,$26852.000,False,False,job:waiting staff,uRBAN,FACEBOOK,185,14.0.0,5106,Trends,22.0,6159.0.0,9,8.0.0,21.0,3:,Afternoon,5.0.0,5.0.:,/Habit,Smrtphone,iOS,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,154
155,62.0-,Mle,xUnited States,$22551.000,False,True,job:students,uRBAN,youtube,154,6.0.0,2923,Entertainment,1.0,3909.0.0,6,7.0.0,27.0,68:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,155
156,32.0-,Mle,United States,$91947.000,True,True,job:students,uRBAN,facebook,16,8.0.0,2514,Vlogs,26.0,1164.0.0,4,28.0.0,46.0,4:,Afternoon,5.0.0,5.0.:,/Boredom,Smrtphone,MacOS,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,156
157,60.0-,Fmle,Japan,$81001.000,True,True,job:students,rURAL,INSTAGRAM,278,5.0.0,9031,Pranks,21.0,619.0.0,7,19.0.0,6.0,92:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,MacOS,9:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,157
158,46.0-,Other,Pakistan,$69159.000,True,False,job:Driver,rURAL,TIKTOK,13,8.0.0,2802,Pranks,7.0,7982.0.0,9,20.0.0,38.0,7:,Night,3.0.0,7.0.:,/Boredom,Tablett,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,158
159,53.0-,Fmle,xVietnam,$71707.000,True,False,job:Manager,rURAL,INSTAGRAM,147,2.0.0,6982,Jokes/Memes,15.0,3066.0.0,5,12.0.0,49.0,26:,Evening,6.0.0,4.0.:,/Procrastination,Computer,iOS,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,159
160,30.0-,Other,India,$53243.000,True,False,job:students,rURAL,facebook,240,15.0.0,8222,Jokes/Memes,29.0,4872.0.0,5,7.0.0,11.0,75:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,160
161,49.0-,Mle,India,$41800.000,False,True,job:waiting staff,rURAL,tiktok,97,12.0.0,6503,Life Hacks,22.0,8638.0.0,8,8.0.0,47.0,24:,Afternoon,5.0.0,5.0.:,/Entertainment,Tablett,Android,5:00 PM,7.0.0,3.0.0,Atwork,Wi-Fi,161
162,24.0-,Mle,Indonesia,$95939.000,True,False,job:Labor/worker,uRBAN,youtube,26,17.0.0,6039,Trends,13.0,2337.0.0,7,7.0.0,41.0,10:,Afternoon,5.0.0,5.0.:,/Habit,Smrtphone,iOS,5:00 PM,7.0.0,3.0.0,Athome,Wi-Fi,162
163,39.0-,Other,Japan,$77828.000,True,False,job:students,rURAL,FACEBOOK,61,1.0.0,6230,Gming,13.0,8400.0.0,8,6.0.0,17.0,13:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Windows,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,163
164,45.0-,Mle,India,$27239.000,False,False,job:manager,rURAL,TIKTOK,143,15.0.0,9450,Entertainment,28.0,5594.0.0,2,25.0.0,39.0,44:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,Windows,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,164
165,19.0-,Mle,xJapan,$26710.000,False,False,job:cashier,uRBAN,YOUTUBE,220,14.0.0,365,Jokes/Memes,9.0,2460.0.0,9,9.0.0,7.0,39:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,MacOS,2:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,165
166,59.0-,Mle,Japan,$41384.000,False,True,job:engineer,uRBAN,YOUTUBE,228,16.0.0,1801,Entertainment,24.0,6820.0.0,3,27.0.0,30.0,19:,Afternoon,5.0.0,5.0.:,/Entertainment,Smrtphone,Android,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,166
167,62.0-,Mle,Philippines,$41038.000,False,False,job:Labor/worker,rURAL,INSTAGRAM,214,9.0.0,5959,Gming,15.0,5546.0.0,6,13.0.0,21.0,51:,Evening,6.0.0,4.0.:,/Habit,Computer,Windows,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,167
168,23.0-,Mle,Japan,$60846.000,True,True,job:Students,uRBAN,FACEBOOK,220,1.0.0,9097,Gming,4.0,3442.0.0,6,7.0.0,1.0,19:,Evening,6.0.0,4.0.:,/Entertainment,Tablett,iOS,2:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,168
169,45.0-,Fmle,United States,$87821.000,True,False,job:Waiting staff,rURAL,youtube,286,17.0.0,7437,Trends,13.0,2711.0.0,2,8.0.0,25.0,76:,Afternoon,5.0.0,5.0.:,/Habit,Smrtphone,MacOS,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,169
170,45.0-,Fmle,xPhilippines,$57991.000,True,True,job:labor/worker,rURAL,TIKTOK,33,13.0.0,4794,Trends,27.0,1291.0.0,7,22.0.0,32.0,52:,Afternoon,5.0.0,5.0.:,/Entertainment,Smrtphone,Windows,5:00 PM,7.0.0,3.0.0,Athome,Mobile-Data,170
171,61.0-,Mle,Japan,$99057.000,True,False,job:Driver,rURAL,YOUTUBE,13,5.0.0,8161,Life Hacks_,12.0,5374.0.0,9,17.0.0,8.0,86:,Afternoon,5.0.0,5.0.:,/Habit,Smrtphone,iOS,5:00 PM,7.0.0,3.0.0,Atschool,Wi-Fi,171
172,61.0-,Mle,xGermany,$26971.000,False,True,job:Students,rURAL,youtube,161,10.0.0,180,Jokes/Memes,5.0,9592.0.0,1,17.0.0,5.0,47:,Night,3.0.0,7.0.:,/Entertainment,Tablett,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,172
173,37.0-,Fmle,xUnited States,$49139.000,False,False,job:cashier,rURAL,INSTAGRAM,268,6.0.0,3874,Entertainment,7.0,2655.0.0,8,16.0.0,30.0,30:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,173
174,47.0-,Mle,xIndia,$97067.000,True,True,job:cashier,rURAL,instagram,177,19.0.0,3961,Gming,8.0,6513.0.0,2,22.0.0,8.0,46:,Evening,6.0.0,4.0.:,/Entertainment,Tablett,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,174
175,28.0-,Mle,Philippines,$57711.000,True,False,job:Students,uRBAN,TIKTOK,185,13.0.0,1187,ASMR,5.0,7394.0.0,1,2.0.0,49.0,76:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,MacOS,9:00 PM,5.0.0,5.0.0,Commuting,Wi-Fi,175
176,45.0-,Fmle,Indonesia,$26530.000,False,True,job:teacher,uRBAN,INSTAGRAM,65,1.0.0,774,Life Hacks,9.0,704.0.0,8,8.0.0,19.0,93:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,176
177,42.0-,Mle,United States,$31116.000,False,False,job:waiting staff,rURAL,YOUTUBE,117,15.0.0,4461,ASMR,14.0,825.0.0,2,17.0.0,44.0,21:,Morning,8.0.0,2.0.:,/Boredom,Smrtphone,Android,8:00 AM,10.0.0,0.0.0,Athome,Wi-Fi,177
178,56.0-,Fmle,xIndonesia,$85794.000,True,True,job:Labor/worker,rURAL,YOUTUBE,150,14.0.0,353,Trends,26.0,9196.0.0,6,13.0.0,30.0,75:,Evening,6.0.0,4.0.:,/Boredom,Tablett,MacOS,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,178
179,50.0-,Mle,India,$20282.000,False,False,job:driver,uRBAN,instagram,164,8.0.0,6944,Trends,12.0,376.0.0,6,18.0.0,15.0,48:,Afternoon,5.0.0,5.0.:,/Habit,Smrtphone,Android,5:00 PM,7.0.0,3.0.0,Atwork,Mobile-Data,179
